chrom	scramble_start_pos	scramble_end_pos	mean_group_diff	scrambles	num_scrambles	site_type	tfbs_left	tfbs_right	tf_name	tf_effect	tf_concordance
U00096.2	2940698	2940718	-11.41274426	TSS_11098_storz_regulondb,2940718,+_scrambled100-110,TSS_11098_storz_regulondb,2940718,+_scrambled105-115,TSS_11098_storz_regulondb,2940718,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	2940736	2940746	-0.5676331103	TSS_11097_storz_regulondb,2940661,-_scrambled105-115_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	2945354	2945379	-14.80477928	TSS_11125_storz_regulondb,2945404,+_scrambled70-80,TSS_11125_storz_regulondb,2945404,+_scrambled75-85,TSS_11125_storz_regulondb,2945404,+_scrambled80-90_flipped,TSS_11125_storz_regulondb,2945404,+_scrambled85-95_flipped	4	reduced	-1	-1	NA	NA	NA
U00096.2	2945384	2945399	-15.66759366	TSS_11125_storz_regulondb,2945404,+_scrambled100-110_flipped,TSS_11125_storz_regulondb,2945404,+_scrambled105-115_flipped	2	reduced	-1	-1	NA	NA	NA
U00096.2	2947141	2947151	-0.4509534455	TSS_11131_regulondb,2947086,-_scrambled85-95	1	reduced	-1	-1	NA	NA	NA
U00096.2	2967043	2967053	-0.6771630722	TSS_11188_wanner,2967008,-_scrambled65-75	1	reduced	-1	-1	NA	NA	NA
U00096.2	2967058	2967068	-0.7033291559	TSS_11188_wanner,2967008,-_scrambled80-90	1	reduced	-1	-1	NA	NA	NA
U00096.2	2985520	2985530	-0.470931271	TSS_11273_regulondb,2985530,+_scrambled110-120_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	2987121	2987131	-0.3993709573	TSS_11277_storz,2987141,+_scrambled100-110_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	2989230	2989250	-3.052102798	TSS_11283_storz,2989165,-_scrambled100-110,TSS_11283_storz,2989165,-_scrambled105-115,TSS_11283_storz,2989165,-_scrambled95-105	3	reduced	-1	-1	NA	NA	NA
U00096.2	2990825	2990850	-0.8910527152	TSS_11288_storz,2990785,-_scrambled70-80,TSS_11288_storz,2990785,-_scrambled80-90,TSS_11288_storz,2990785,-_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	2990870	2990880	-1.03857408	TSS_11288_storz,2990785,-_scrambled115-125	1	reduced	-1	-1	NA	NA	NA
U00096.2	2993806	2993816	-0.6381634955	TSS_11296_storz,2993751,-_scrambled85-95_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	2993826	2993836	-0.6723284681	TSS_11296_storz,2993751,-_scrambled105-115_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	2997101	2997166	-11.35506014	TSS_11311_regulondb,2997086,-_scrambled100-110,TSS_11311_regulondb,2997086,-_scrambled45-55_flipped,TSS_11311_regulondb,2997086,-_scrambled50-60,TSS_11311_regulondb,2997086,-_scrambled55-65,TSS_11311_regulondb,2997086,-_scrambled60-70,TSS_11311_regulondb,2997086,-_scrambled65-75,TSS_11311_regulondb,2997086,-_scrambled70-80_flipped,TSS_11311_regulondb,2997086,-_scrambled75-85_flipped,TSS_11311_regulondb,2997086,-_scrambled85-95,TSS_11311_regulondb,2997086,-_scrambled95-105_flipped	10	reduced	2997146	2997160	Fis	+	TRUE
U00096.2	3053951	3054006	-3.480828409	TSS_11508_storz_regulondb,3053996,+_scrambled100-110_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled105-115_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled115-125_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled120-130_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled75-85_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled80-90_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled85-95_flipped,TSS_11508_storz_regulondb,3053996,+_scrambled95-105_flipped	8	reduced	-1	-1	NA	NA	NA
U00096.2	3084461	3084521	-2.559392337	TSS_11657_storz_wanner,3084431,-_scrambled100-110,TSS_11657_storz_wanner,3084431,-_scrambled105-115,TSS_11657_storz_wanner,3084431,-_scrambled110-120,TSS_11657_storz_wanner,3084431,-_scrambled60-70,TSS_11657_storz_wanner,3084431,-_scrambled70-80,TSS_11657_storz_wanner,3084431,-_scrambled80-90,TSS_11657_storz_wanner,3084431,-_scrambled85-95,TSS_11657_storz_wanner,3084431,-_scrambled90-100,TSS_11657_storz_wanner,3084431,-_scrambled95-105	9	reduced	-1	-1	NA	NA	NA
U00096.2	3084544	3084559	-1.563487824	TSS_11658_storz,3084589,+_scrambled75-85_flipped,TSS_11658_storz,3084589,+_scrambled80-90_flipped	2	reduced	3084528	3084549	CRP	-	FALSE
U00096.2	3084579	3084589	-1.537873655	TSS_11658_storz,3084589,+_scrambled110-120_flipped	1	reduced	3084577	3084592	MetJ	-	FALSE
U00096.2	3182774	3182804	-2.026013222	TSS_12071_wanner,3182739,-_scrambled65-75,TSS_12071_wanner,3182739,-_scrambled70-80,TSS_12071_wanner,3182739,-_scrambled75-85,TSS_12071_wanner,3182739,-_scrambled80-90,TSS_12071_wanner,3182739,-_scrambled85-95	5	reduced	-1	-1	NA	NA	NA
U00096.2	3182809	3182829	-2.287437736	TSS_12071_wanner,3182739,-_scrambled100-110,TSS_12071_wanner,3182739,-_scrambled105-115,TSS_12071_wanner,3182739,-_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3188525	3188550	-0.687405613	TSS_12097_storz,3188460,-_scrambled100-110,TSS_12097_storz,3188460,-_scrambled110-120,TSS_12097_storz,3188460,-_scrambled95-105	3	reduced	-1	-1	NA	NA	NA
U00096.2	3188938	3188963	-11.28016874	TSS_12098_storz,3188898,-_scrambled70-80,TSS_12098_storz,3188898,-_scrambled75-85,TSS_12098_storz,3188898,-_scrambled80-90,TSS_12098_storz,3188898,-_scrambled85-95	4	reduced	-1	-1	NA	NA	NA
U00096.2	3188973	3188988	-11.74845325	TSS_12098_storz,3188898,-_scrambled105-115,TSS_12098_storz,3188898,-_scrambled110-120	2	reduced	-1	-1	NA	NA	NA
U00096.2	3192931	3192951	-3.048526946	TSS_12115_wanner,3192886,-_scrambled75-85,TSS_12115_wanner,3192886,-_scrambled80-90,TSS_12115_wanner,3192886,-_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	3192956	3192976	-3.064377665	TSS_12115_wanner,3192886,-_scrambled100-110,TSS_12115_wanner,3192886,-_scrambled105-115,TSS_12115_wanner,3192886,-_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3192986	3192996	-1.833511465	TSS_12115_wanner,3192886,-_scrambled130-140	1	reduced	-1	-1	NA	NA	NA
U00096.2	3208618	3208668	-1.122869713	TSS_12170_regulondb,3208668,+_scrambled100-110,TSS_12170_regulondb,3208668,+_scrambled105-115,TSS_12170_regulondb,3208668,+_scrambled110-120,TSS_12170_regulondb,3208668,+_scrambled70-80,TSS_12170_regulondb,3208668,+_scrambled75-85,TSS_12170_regulondb,3208668,+_scrambled80-90,TSS_12170_regulondb,3208668,+_scrambled85-95,TSS_12170_regulondb,3208668,+_scrambled95-105	8	reduced	-1	-1	NA	NA	NA
U00096.2	3214533	3214563	-1.845247593	TSS_12198_wanner,3214528,-_scrambled35-45,TSS_12198_wanner,3214528,-_scrambled40-50,TSS_12198_wanner,3214528,-_scrambled45-55,TSS_12198_wanner,3214528,-_scrambled50-60,TSS_12198_wanner,3214528,-_scrambled55-65	5	reduced	3214534	3214552	YqjI	-	FALSE
U00096.2	3214533	3214563	-1.845247593	TSS_12198_wanner,3214528,-_scrambled35-45,TSS_12198_wanner,3214528,-_scrambled40-50,TSS_12198_wanner,3214528,-_scrambled45-55,TSS_12198_wanner,3214528,-_scrambled50-60,TSS_12198_wanner,3214528,-_scrambled55-65	5	reduced	3214560	3214578	Fur	-	FALSE
U00096.2	3214568	3214588	-1.969363372	TSS_12198_wanner,3214528,-_scrambled70-80,TSS_12198_wanner,3214528,-_scrambled75-85,TSS_12198_wanner,3214528,-_scrambled80-90	3	reduced	3214560	3214578	Fur	-	FALSE
U00096.2	3214568	3214588	-1.969363372	TSS_12198_wanner,3214528,-_scrambled70-80,TSS_12198_wanner,3214528,-_scrambled75-85,TSS_12198_wanner,3214528,-_scrambled80-90	3	reduced	3214566	3214584	Fur	-	FALSE
U00096.2	3214568	3214588	-1.969363372	TSS_12198_wanner,3214528,-_scrambled70-80,TSS_12198_wanner,3214528,-_scrambled75-85,TSS_12198_wanner,3214528,-_scrambled80-90	3	reduced	3214570	3214588	Fur	-	FALSE
U00096.2	3214603	3214618	-1.125652399	TSS_12199_regulondb,3214558,-_scrambled75-85,TSS_12199_regulondb,3214558,-_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	3214628	3214648	-1.08320363	TSS_12199_regulondb,3214558,-_scrambled100-110,TSS_12199_regulondb,3214558,-_scrambled105-115,TSS_12199_regulondb,3214558,-_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3214730	3214740	-0.997624728	TSS_12200_storz_regulondb,3214775,+_scrambled75-85_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	3214760	3214770	-0.8445379914	TSS_12200_storz_regulondb,3214775,+_scrambled105-115_flipped	1	reduced	3214753	3214783	YqjI	-	FALSE
U00096.2	3236332	3236342	-1.785312971	TSS_12269_regulondb,3236392,+_scrambled60-70	1	reduced	-1	-1	NA	NA	NA
U00096.2	3236352	3236362	-2.055383581	TSS_12269_regulondb,3236392,+_scrambled80-90	1	reduced	-1	-1	NA	NA	NA
U00096.2	3236372	3236392	-2.227148974	TSS_12269_regulondb,3236392,+_scrambled100-110,TSS_12269_regulondb,3236392,+_scrambled105-115,TSS_12269_regulondb,3236392,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3252386	3252396	-0.3936477034	TSS_12345_storz_wanner,3252301,-_scrambled115-125	1	reduced	-1	-1	NA	NA	NA
U00096.2	3252411	3252421	-0.4435426424	TSS_12345_storz_wanner,3252301,-_scrambled140-150	1	reduced	-1	-1	NA	NA	NA
U00096.2	3268659	3268704	-2.844648512	TSS_12394_storz_wanner_regulondb,3268614,-_scrambled100-110,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled105-115,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled110-120,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled75-85,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled80-90,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled85-95,TSS_12394_storz_wanner_regulondb,3268614,-_scrambled95-105	7	reduced	3268657	3268671	Fis	+	TRUE
U00096.2	3274972	3274992	-0.7000279353	TSS_12412_storz_regulondb,3274962,+_scrambled130-140,TSS_12412_storz_regulondb,3274962,+_scrambled135-145,TSS_12412_storz_regulondb,3274962,+_scrambled140-150	3	reduced	-1	-1	NA	NA	NA
U00096.2	3279866	3279876	-0.9465252413	TSS_12429_regulondb,3279911,+_scrambled75-85	1	reduced	3279849	3279868	AgaR	-	FALSE
U00096.2	3279891	3279911	-0.9383410436	TSS_12429_regulondb,3279911,+_scrambled100-110,TSS_12429_regulondb,3279911,+_scrambled110-120	2	reduced	3279880	3279899	AgaR	-	FALSE
U00096.2	3306761	3306801	-3.614682037	TSS_12540_storz_regulondb,3306716,-_scrambled100-110,TSS_12540_storz_regulondb,3306716,-_scrambled105-115,TSS_12540_storz_regulondb,3306716,-_scrambled75-85,TSS_12540_storz_regulondb,3306716,-_scrambled80-90,TSS_12540_storz_regulondb,3306716,-_scrambled90-100,TSS_12540_storz_regulondb,3306716,-_scrambled95-105	6	reduced	-1	-1	NA	NA	NA
U00096.2	3309321	3309331	-0.4011892482	TSS_12554_storz,3309346,-_scrambled5-15	1	reduced	-1	-1	NA	NA	NA
U00096.2	3309396	3309406	-0.383174706	TSS_12554_storz,3309346,-_scrambled80-90	1	reduced	-1	-1	NA	NA	NA
U00096.2	3309416	3309426	-0.3722487422	TSS_12554_storz,3309346,-_scrambled100-110	1	reduced	-1	-1	NA	NA	NA
U00096.2	3316351	3316391	-6.001396419	TSS_12593_storz,3316311,-_scrambled100-110,TSS_12593_storz,3316311,-_scrambled70-80,TSS_12593_storz,3316311,-_scrambled75-85,TSS_12593_storz,3316311,-_scrambled80-90,TSS_12593_storz,3316311,-_scrambled90-100,TSS_12593_storz,3316311,-_scrambled95-105	6	reduced	3316380	3316394	Fis	+	TRUE
U00096.2	3316441	3316461	-13.74036369	TSS_12595_wanner,3316396,-_scrambled75-85_flipped,TSS_12595_wanner,3316396,-_scrambled85-95_flipped	2	reduced	3316450	3316467	ArgR	-	FALSE
U00096.2	3316471	3316486	-14.18537004	TSS_12595_wanner,3316396,-_scrambled105-115_flipped,TSS_12595_wanner,3316396,-_scrambled110-120_flipped	2	reduced	-1	-1	NA	NA	NA
U00096.2	3327005	3327015	-0.6141020845	TSS_12661_storz,3326920,-_scrambled115-125_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	3327020	3327040	-0.6772708383	TSS_12661_storz,3326920,-_scrambled130-140_flipped,TSS_12661_storz,3326920,-_scrambled140-150_flipped	2	reduced	-1	-1	NA	NA	NA
U00096.2	3331564	3331628	-9.731408621	TSS_12681_regulondb,3331529,-_scrambled100-110,TSS_12681_regulondb,3331529,-_scrambled65-75,TSS_12681_regulondb,3331529,-_scrambled70-80,TSS_12681_regulondb,3331529,-_scrambled75-85,TSS_12681_regulondb,3331529,-_scrambled80-90,TSS_12681_regulondb,3331529,-_scrambled90-100,TSS_12681_regulondb,3331529,-_scrambled95-105,TSS_12683_storz_wanner,3331538,-_scrambled100-110,TSS_12683_storz_wanner,3331538,-_scrambled105-115,TSS_12683_storz_wanner,3331538,-_scrambled110-120,TSS_12683_storz_wanner,3331538,-_scrambled75-85,TSS_12683_storz_wanner,3331538,-_scrambled80-90,TSS_12683_storz_wanner,3331538,-_scrambled85-95	13	reduced	3331607	3331640	MlrA	+	TRUE
U00096.2	3348530	3348540	-0.9874584908	TSS_12778_storz,3348595,+_scrambled55-65	1	reduced	-1	-1	NA	NA	NA
U00096.2	3348545	3348570	-1.121243396	TSS_12778_storz,3348595,+_scrambled70-80,TSS_12778_storz,3348595,+_scrambled75-85,TSS_12778_storz,3348595,+_scrambled85-95	3	reduced	3348563	3348577	ArcA	-	FALSE
U00096.2	3348575	3348595	-1.07848666	TSS_12778_storz,3348595,+_scrambled100-110,TSS_12778_storz,3348595,+_scrambled105-115,TSS_12778_storz,3348595,+_scrambled110-120	3	reduced	3348563	3348577	ArcA	-	FALSE
U00096.2	3375489	3375509	-0.5155473584	TSS_12895_regulondb,3375504,-_scrambled15-25,TSS_12895_regulondb,3375504,-_scrambled25-35	2	reduced	-1	-1	NA	NA	NA
U00096.2	3376748	3376798	-5.130837543	TSS_12911_regulondb,3376768,-_scrambled10-20,TSS_12911_regulondb,3376768,-_scrambled15-25,TSS_12911_regulondb,3376768,-_scrambled20-30,TSS_12911_regulondb,3376768,-_scrambled25-35,TSS_12911_regulondb,3376768,-_scrambled30-40,TSS_12911_regulondb,3376768,-_scrambled35-45,TSS_12911_regulondb,3376768,-_scrambled40-50,TSS_12911_regulondb,3376768,-_scrambled45-55,TSS_12911_regulondb,3376768,-_scrambled50-60	9	reduced	-1	-1	NA	NA	NA
U00096.2	3403184	3403194	-0.7097358438	TSS_13032_storz,3403194,+_scrambled110-120	1	reduced	-1	-1	NA	NA	NA
U00096.2	3408228	3408238	-0.5352855716	TSS_13051_regulondb,3408268,+_scrambled80-90	1	reduced	3408219	3408233	Fis	-	FALSE
U00096.2	3426884	3426904	-12.57685153	TSS_13128_regulondb,3426899,-_scrambled15-25_flipped,TSS_13128_regulondb,3426899,-_scrambled20-30_flipped,TSS_13128_regulondb,3426899,-_scrambled25-35_flipped	3	reduced	-1	-1	NA	NA	NA
U00096.2	3426909	3426929	-13.09902022	TSS_13128_regulondb,3426899,-_scrambled40-50_flipped,TSS_13128_regulondb,3426899,-_scrambled45-55_flipped,TSS_13128_regulondb,3426899,-_scrambled50-60_flipped	3	reduced	-1	-1	NA	NA	NA
U00096.2	3427109	3427134	-33.08314517	TSS_13130_storz_regulondb,3427069,-_scrambled70-80_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled75-85_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled80-90_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled85-95_flipped	4	reduced	-1	-1	NA	NA	NA
U00096.2	3427139	3427159	-36.15006897	TSS_13130_storz_regulondb,3427069,-_scrambled100-110_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled105-115_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled110-120_flipped	3	reduced	3427133	3427147	Fis	+	TRUE
U00096.2	3427139	3427159	-36.15006897	TSS_13130_storz_regulondb,3427069,-_scrambled100-110_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled105-115_flipped,TSS_13130_storz_regulondb,3427069,-_scrambled110-120_flipped	3	reduced	3427153	3427167	Fis	+	TRUE
U00096.2	3440492	3440517	-4.762036041	TSS_13218_regulondb,3440517,-_scrambled10-20,TSS_13218_regulondb,3440517,-_scrambled15-25,TSS_13218_regulondb,3440517,-_scrambled20-30,TSS_13218_regulondb,3440517,-_scrambled5-15	4	reduced	-1	-1	NA	NA	NA
U00096.2	3440522	3440585	-5.522603049	TSS_13218_regulondb,3440517,-_scrambled35-45,TSS_13218_regulondb,3440517,-_scrambled40-50,TSS_13219_regulondb,3440540,-_scrambled25-35,TSS_13219_regulondb,3440540,-_scrambled30-40,TSS_13219_regulondb,3440540,-_scrambled35-45,TSS_13219_regulondb,3440540,-_scrambled40-50,TSS_13219_regulondb,3440540,-_scrambled45-55,TSS_13219_regulondb,3440540,-_scrambled55-65,TSS_13219_regulondb,3440540,-_scrambled60-70,TSS_13219_regulondb,3440540,-_scrambled65-75	10	reduced	-1	-1	NA	NA	NA
U00096.2	3440609	3440629	-4.917901881	TSS_13220_regulondb,3440574,-_scrambled65-75,TSS_13220_regulondb,3440574,-_scrambled70-80,TSS_13220_regulondb,3440574,-_scrambled75-85	3	reduced	-1	-1	NA	NA	NA
U00096.2	3440634	3440654	-5.035534618	TSS_13220_regulondb,3440574,-_scrambled100-110,TSS_13220_regulondb,3440574,-_scrambled90-100,TSS_13220_regulondb,3440574,-_scrambled95-105	3	reduced	-1	-1	NA	NA	NA
U00096.2	3440685	3440710	-13.97877974	TSS_13221_regulondb,3440615,-_scrambled100-110,TSS_13221_regulondb,3440615,-_scrambled105-115,TSS_13221_regulondb,3440615,-_scrambled110-120,TSS_13221_regulondb,3440615,-_scrambled115-125	4	reduced	-1	-1	NA	NA	NA
U00096.2	3440715	3440735	-14.16886117	TSS_13221_regulondb,3440615,-_scrambled130-140,TSS_13221_regulondb,3440615,-_scrambled140-150	2	reduced	-1	-1	NA	NA	NA
U00096.2	3441240	3441260	-0.6442205952	TSS_13228_regulondb,3441270,-_scrambled0-10,TSS_13228_regulondb,3441270,-_scrambled10-20,TSS_13228_regulondb,3441270,-_scrambled5-15	3	reduced	-1	-1	NA	NA	NA
U00096.2	3441364	3441374	-0.6146535789	TSS_13229_regulondb,3441329,-_scrambled65-75	1	reduced	-1	-1	NA	NA	NA
U00096.2	3446281	3446321	-6.313939697	TSS_13271_regulondb,3446241,-_scrambled100-110,TSS_13271_regulondb,3446241,-_scrambled70-80,TSS_13271_regulondb,3446241,-_scrambled75-85,TSS_13271_regulondb,3446241,-_scrambled80-90,TSS_13271_regulondb,3446241,-_scrambled85-95,TSS_13271_regulondb,3446241,-_scrambled95-105	6	reduced	-1	-1	NA	NA	NA
U00096.2	3446373	3446383	-1.519967265	TSS_13272_storz,3446323,-_scrambled80-90_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	3451506	3451551	-9.475722489	TSS_13314_regulondb,3451461,-_scrambled100-110,TSS_13314_regulondb,3451461,-_scrambled105-115,TSS_13314_regulondb,3451461,-_scrambled110-120,TSS_13314_regulondb,3451461,-_scrambled75-85,TSS_13314_regulondb,3451461,-_scrambled80-90,TSS_13314_regulondb,3451461,-_scrambled85-95,TSS_13314_regulondb,3451461,-_scrambled90-100	7	reduced	-1	-1	NA	NA	NA
U00096.2	3472686	3472706	-3.166022917	TSS_13441_storz_wanner,3472641,-_scrambled75-85,TSS_13441_storz_wanner,3472641,-_scrambled80-90,TSS_13441_storz_wanner,3472641,-_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	3472711	3472731	-3.23276807	TSS_13441_storz_wanner,3472641,-_scrambled100-110,TSS_13441_storz_wanner,3472641,-_scrambled105-115,TSS_13441_storz_wanner,3472641,-_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3483935	3483975	-1.246391355	TSS_13489_storz_regulondb,3483975,+_scrambled100-110_flipped,TSS_13489_storz_regulondb,3483975,+_scrambled105-115_flipped,TSS_13489_storz_regulondb,3483975,+_scrambled110-120_flipped,TSS_13489_storz_regulondb,3483975,+_scrambled80-90_flipped,TSS_13489_storz_regulondb,3483975,+_scrambled85-95_flipped,TSS_13489_storz_regulondb,3483975,+_scrambled95-105_flipped	6	reduced	3483922	3483937	Cra	+	TRUE
U00096.2	3510398	3510453	-1.51639646	TSS_13571_wanner,3510388,-_scrambled40-50,TSS_13571_wanner,3510388,-_scrambled45-55,TSS_13571_wanner,3510388,-_scrambled50-60,TSS_13571_wanner,3510388,-_scrambled55-65,TSS_13571_wanner,3510388,-_scrambled60-70,TSS_13571_wanner,3510388,-_scrambled65-75,TSS_13571_wanner,3510388,-_scrambled70-80,TSS_13571_wanner,3510388,-_scrambled75-85,TSS_13571_wanner,3510388,-_scrambled80-90,TSS_13571_wanner,3510388,-_scrambled85-95	10	reduced	-1	-1	NA	NA	NA
U00096.2	3510463	3510473	-1.47969876	TSS_13571_wanner,3510388,-_scrambled105-115	1	reduced	-1	-1	NA	NA	NA
U00096.2	3517447	3517457	-0.5277690644	TSS_13613_storz_wanner_regulondb,3517402,-_scrambled75-85	1	reduced	-1	-1	NA	NA	NA
U00096.2	3524320	3524335	-0.6974428317	TSS_13636_storz_regulondb,3524265,-_scrambled85-95,TSS_13636_storz_regulondb,3524265,-_scrambled90-100	2	reduced	-1	-1	NA	NA	NA
U00096.2	3524340	3524350	-0.7130882372	TSS_13636_storz_regulondb,3524265,-_scrambled105-115	1	reduced	-1	-1	NA	NA	NA
U00096.2	3524355	3524365	-0.7189396567	TSS_13636_storz_regulondb,3524265,-_scrambled120-130	1	reduced	-1	-1	NA	NA	NA
U00096.2	3530684	3530699	-0.5557836314	TSS_13672_storz,3530684,+_scrambled120-130,TSS_13672_storz,3530684,+_scrambled125-135	2	reduced	-1	-1	NA	NA	NA
U00096.2	3538039	3538049	-0.2891922599	TSS_13712_regulondb,3538079,+_scrambled80-90	1	reduced	-1	-1	NA	NA	NA
U00096.2	3538064	3538074	-0.3132860144	TSS_13712_regulondb,3538079,+_scrambled105-115	1	reduced	3538053	3538071	Fur	-	FALSE
U00096.2	3544342	3544377	-0.7629269913	TSS_13740_storz_regulondb,3544427,+_scrambled35-45,TSS_13740_storz_regulondb,3544427,+_scrambled40-50,TSS_13740_storz_regulondb,3544427,+_scrambled45-55,TSS_13740_storz_regulondb,3544427,+_scrambled50-60,TSS_13740_storz_regulondb,3544427,+_scrambled60-70	5	reduced	3544345	3544366	CRP	+	TRUE
U00096.2	3544382	3544402	-0.8019105119	TSS_13740_storz_regulondb,3544427,+_scrambled75-85,TSS_13740_storz_regulondb,3544427,+_scrambled80-90,TSS_13740_storz_regulondb,3544427,+_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	3544407	3544427	-0.7750707523	TSS_13740_storz_regulondb,3544427,+_scrambled100-110,TSS_13740_storz_regulondb,3544427,+_scrambled105-115,TSS_13740_storz_regulondb,3544427,+_scrambled110-120	3	reduced	3544403	3544422	GntR	-	FALSE
U00096.2	3559919	3559939	-3.445961006	TSS_13804_regulondb,3559994,+_scrambled45-55,TSS_13804_regulondb,3559994,+_scrambled55-65	2	reduced	3559920	3559941	CRP	+	TRUE
U00096.2	3559954	3559994	-5.51424508	TSS_13804_regulondb,3559994,+_scrambled100-110,TSS_13804_regulondb,3559994,+_scrambled105-115,TSS_13804_regulondb,3559994,+_scrambled110-120,TSS_13804_regulondb,3559994,+_scrambled80-90,TSS_13804_regulondb,3559994,+_scrambled85-95,TSS_13804_regulondb,3559994,+_scrambled90-100,TSS_13804_regulondb,3559994,+_scrambled95-105	7	reduced	3559984	3560003	GlpR	-	FALSE
U00096.2	3579078	3579103	-1.350035529	TSS_13890_wanner,3579038,-_scrambled70-80,TSS_13890_wanner,3579038,-_scrambled75-85,TSS_13890_wanner,3579038,-_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	3579118	3579128	-1.463197606	TSS_13890_wanner,3579038,-_scrambled110-120	1	reduced	-1	-1	NA	NA	NA
U00096.2	3597902	3597912	-0.9995334442	TSS_13950_storz,3597817,-_scrambled115-125	1	reduced	3597906	3597917	Lrp	-	FALSE
U00096.2	3597917	3597927	-1.005518657	TSS_13950_storz,3597817,-_scrambled130-140	1	reduced	-1	-1	NA	NA	NA
U00096.2	3607102	3607143	-1.039890204	TSS_13991_regulondb,3607142,+_scrambled100-110_flipped,TSS_13991_regulondb,3607142,+_scrambled105-115_flipped,TSS_13991_regulondb,3607142,+_scrambled110-120_flipped,TSS_13991_regulondb,3607142,+_scrambled80-90_flipped,TSS_13991_regulondb,3607142,+_scrambled90-100_flipped,TSS_13993_storz,3607178,+_scrambled50-60_flipped,TSS_13993_storz,3607178,+_scrambled65-75,TSS_13993_storz,3607178,+_scrambled75-85_flipped	8	reduced	-1	-1	NA	NA	NA
U00096.2	3629657	3629677	-0.5313627711	TSS_14061_storz,3629702,+_scrambled75-85,TSS_14061_storz,3629702,+_scrambled85-95	2	reduced	-1	-1	NA	NA	NA
U00096.2	3629682	3629702	-0.6002871876	TSS_14061_storz,3629702,+_scrambled100-110,TSS_14061_storz,3629702,+_scrambled105-115,TSS_14061_storz,3629702,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	3630411	3630421	-0.5476076438	TSS_14062_storz,3630331,-_scrambled110-120_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	3632173	3632183	-1.659609053	TSS_14068_storz,3632238,+_scrambled55-65	1	reduced	-1	-1	NA	NA	NA
U00096.2	3632193	3632208	-2.809631159	TSS_14068_storz,3632238,+_scrambled75-85,TSS_14068_storz,3632238,+_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	3632218	3632233	-1.761608216	TSS_14068_storz,3632238,+_scrambled100-110,TSS_14068_storz,3632238,+_scrambled105-115	2	reduced	-1	-1	NA	NA	NA
U00096.2	3632392	3632402	-0.9535689669	TSS_14069_storz,3632337,-_scrambled85-95_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	3632407	3632422	-0.9883008929	TSS_14069_storz,3632337,-_scrambled100-110_flipped,TSS_14069_storz,3632337,-_scrambled105-115_flipped	2	reduced	-1	-1	NA	NA	NA
U00096.2	3646271	3646286	-1.026495296	TSS_14124_storz,3646316,+_scrambled75-85_flipped,TSS_14124_storz,3646316,+_scrambled80-90_flipped	2	reduced	-1	-1	NA	NA	NA
U00096.2	3646493	3646508	-0.6410982973	TSS_14125_storz,3646533,+_scrambled80-90,TSS_14125_storz,3646533,+_scrambled85-95	2	reduced	3646482	3646505	ArsR	-	FALSE
U00096.2	3646513	3646528	-0.6291268013	TSS_14125_storz,3646533,+_scrambled100-110,TSS_14125_storz,3646533,+_scrambled105-115	2	reduced	-1	-1	NA	NA	NA
